GameID,DateTime_ET,Visitor,Visitor PTS,Home,Home PTS,Winner,Kalshi Odds (Visitor win),Kalshi Odds (Home win)
KXNBAGAME-26JAN19BOSDET-DET,2026-01-19 20:00:00,Boston Celtics,103,Detroit Pistons,104,Detroit Pistons,0.43999999999999995,0.56
KXNBAGAME-26JAN19MIAGSW-GSW,2026-01-19 22:00:00,Miami Heat,112,Golden State Warriors,135,Golden State Warriors,0.35,0.65
KXNBAGAME-26JAN20PHXPHI-PHI,2026-01-20 19:00:00,Phoenix Suns,116,Philadelphia 76ers,110,Phoenix Suns,0.56,0.44
KXNBAGAME-26JAN20LACCHI-CHI,2026-01-20 20:00:00,Los Angeles Clippers,110,Chicago Bulls,138,Chicago Bulls,0.43000000000000005,0.57
KXNBAGAME-26JAN20SASHOU-HOU,2026-01-20 20:00:00,San Antonio Spurs,106,Houston Rockets,111,Houston Rockets,0.38,0.62
KXNBAGAME-26JAN20MINUTA-UTA,2026-01-20 21:00:00,Minnesota Timberwolves,122,Utah Jazz,127,Utah Jazz,0.85,0.15
KXNBAGAME-26JAN20LALDEN-DEN,2026-01-20 22:00:00,Los Angeles Lakers,115,Denver Nuggets,107,Los Angeles Lakers,0.5800000000000001,0.42
KXNBAGAME-26JAN20TORGSW-GSW,2026-01-20 22:00:00,Toronto Raptors,145,Golden State Warriors,127,Toronto Raptors,0.38,0.62
KXNBAGAME-26JAN20MIASAC-SAC,2026-01-20 22:00:00,Miami Heat,130,Sacramento Kings,117,Miami Heat,0.61,0.39
KXNBAGAME-26JAN21CLECHA-CHA,2026-01-21 19:00:00,Cleveland Cavaliers,94,Charlotte Hornets,87,Cleveland Cavaliers,0.5900000000000001,0.41
KXNBAGAME-26JAN21INDBOS-BOS,2026-01-21 19:30:00,Indiana Pacers,104,Boston Celtics,119,Boston Celtics,0.19999999999999996,0.8
KXNBAGAME-26JAN21BKNNYK-NYK,2026-01-21 19:30:00,Brooklyn Nets,66,New York Knicks,120,New York Knicks,0.15000000000000002,0.85
KXNBAGAME-26JAN21ATLMEM-MEM,2026-01-21 20:00:00,Atlanta Hawks,124,Memphis Grizzlies,122,Atlanta Hawks,0.48,0.52
KXNBAGAME-26JAN21DETNOP-NOP,2026-01-21 20:00:00,Detroit Pistons,112,New Orleans Pelicans,104,Detroit Pistons,0.71,0.29
KXNBAGAME-26JAN21OKCMIL-MIL,2026-01-21 21:30:00,Oklahoma City Thunder,122,Milwaukee Bucks,102,Oklahoma City Thunder,0.8200000000000001,0.18
KXNBAGAME-26JAN21TORSAC-SAC,2026-01-21 22:00:00,Toronto Raptors,122,Sacramento Kings,109,Toronto Raptors,0.63,0.37
KXNBAGAME-26JAN22CHAORL-ORL,2026-01-22 19:00:00,Charlotte Hornets,124,Orlando Magic,97,Charlotte Hornets,0.4,0.6
KXNBAGAME-26JAN22HOUPHI-PHI,2026-01-22 19:00:00,Houston Rockets,122,Philadelphia 76ers,128,Philadelphia 76ers,0.54,0.46
KXNBAGAME-26JAN22DENWAS-WAS,2026-01-22 19:00:00,Denver Nuggets,107,Washington Wizards,97,Denver Nuggets,0.69,0.31
KXNBAGAME-26JAN22GSWDAL-DAL,2026-01-22 19:30:00,Golden State Warriors,115,Dallas Mavericks,123,Dallas Mavericks,0.6799999999999999,0.32
KXNBAGAME-26JAN22CHIMIN-MIN,2026-01-22 20:00:00,Chicago Bulls,120,Minnesota Timberwolves,115,Chicago Bulls,0.22999999999999998,0.77
KXNBAGAME-26JAN22SASUTA-UTA,2026-01-22 21:00:00,San Antonio Spurs,126,Utah Jazz,109,San Antonio Spurs,0.83,0.17
KXNBAGAME-26JAN22LALLAC-LAC,2026-01-22 22:00:00,Los Angeles Lakers,104,Los Angeles Clippers,112,Los Angeles Clippers,0.43000000000000005,0.57
KXNBAGAME-26JAN22MIAPOR-POR,2026-01-22 22:00:00,Miami Heat,110,Portland Trail Blazers,127,Portland Trail Blazers,0.41000000000000003,0.59
KXNBAGAME-26JAN23HOUDET-DET,2026-01-23 19:00:00,Houston Rockets,111,Detroit Pistons,104,Houston Rockets,0.38,0.62
KXNBAGAME-26JAN23PHXATL-ATL,2026-01-23 19:30:00,Phoenix Suns,103,Atlanta Hawks,110,Atlanta Hawks,0.5700000000000001,0.43
KXNBAGAME-26JAN23BOSBKN-BKN,2026-01-23 19:30:00,Boston Celtics,130,Brooklyn Nets,126,Boston Celtics,0.75,0.25
KXNBAGAME-26JAN23SACCLE-CLE,2026-01-23 19:30:00,Sacramento Kings,118,Cleveland Cavaliers,123,Cleveland Cavaliers,0.17000000000000004,0.83
KXNBAGAME-26JAN23NOPMEM-MEM,2026-01-23 20:00:00,New Orleans Pelicans,133,Memphis Grizzlies,127,New Orleans Pelicans,0.36,0.64
KXNBAGAME-26JAN23INDOKC-OKC,2026-01-23 20:00:00,Indiana Pacers,117,Oklahoma City Thunder,114,Indiana Pacers,0.10999999999999999,0.89
KXNBAGAME-26JAN23DENMIL-MIL,2026-01-23 21:30:00,Denver Nuggets,102,Milwaukee Bucks,100,Denver Nuggets,0.27,0.73
KXNBAGAME-26JAN23TORPOR-POR,2026-01-23 22:00:00,Toronto Raptors,110,Portland Trail Blazers,98,Toronto Raptors,0.6,0.4
KXNBAGAME-26JAN24WASCHA-CHA,2026-01-24 12:00:00,Washington Wizards,115,Charlotte Hornets,119,Charlotte Hornets,0.18000000000000005,0.82
KXNBAGAME-26JAN24NYKPHI-PHI,2026-01-24 15:00:00,New York Knicks,112,Philadelphia 76ers,109,New York Knicks,0.51,0.49
KXNBAGAME-26JAN24CLEORL-ORL,2026-01-24 19:00:00,Cleveland Cavaliers,119,Orlando Magic,105,Cleveland Cavaliers,0.47,0.53
KXNBAGAME-26JAN24BOSCHI-CHI,2026-01-24 20:00:00,Boston Celtics,111,Chicago Bulls,114,Chicago Bulls,0.5900000000000001,0.41
KXNBAGAME-26JAN24LALDAL-DAL,2026-01-24 20:30:00,Los Angeles Lakers,116,Dallas Mavericks,110,Los Angeles Lakers,0.61,0.39
KXNBAGAME-26JAN24MIAUTA-UTA,2026-01-24 21:30:00,Miami Heat,147,Utah Jazz,116,Miami Heat,0.6799999999999999,0.32
KXNBAGAME-26JAN25SACDET-DET,2026-01-25 15:00:00,Sacramento Kings,116,Detroit Pistons,139,Detroit Pistons,0.15000000000000002,0.85
KXNBAGAME-26JAN25TOROKC-OKC,2026-01-25 19:00:00,Toronto Raptors,103,Oklahoma City Thunder,101,Toronto Raptors,0.18000000000000005,0.82
KXNBAGAME-26JAN25NOPSAS-SAS,2026-01-25 19:00:00,New Orleans Pelicans,104,San Antonio Spurs,95,New Orleans Pelicans,0.18000000000000005,0.82
KXNBAGAME-26JAN25MIAPHX-PHX,2026-01-25 20:00:00,Miami Heat,111,Phoenix Suns,102,Miami Heat,0.38,0.62
KXNBAGAME-26JAN25BKNLAC-LAC,2026-01-25 21:00:00,Brooklyn Nets,89,Los Angeles Clippers,126,Los Angeles Clippers,0.18999999999999995,0.81
KXNBAGAME-26JAN26INDATL-ATL,2026-01-26 13:30:00,Indiana Pacers,116,Atlanta Hawks,132,Atlanta Hawks,0.33999999999999997,0.66
KXNBAGAME-26JAN26PHICHA-CHA,2026-01-26 15:00:00,Philadelphia 76ers,93,Charlotte Hornets,130,Charlotte Hornets,0.43999999999999995,0.56
KXNBAGAME-26JAN26ORLCLE-CLE,2026-01-26 19:00:00,Orlando Magic,98,Cleveland Cavaliers,114,Cleveland Cavaliers,0.33999999999999997,0.66
KXNBAGAME-26JAN26PORBOS-BOS,2026-01-26 20:00:00,Portland Trail Blazers,94,Boston Celtics,102,Boston Celtics,0.24,0.76
KXNBAGAME-26JAN26LALCHI-CHI,2026-01-26 20:00:00,Los Angeles Lakers,129,Chicago Bulls,118,Los Angeles Lakers,0.52,0.48
KXNBAGAME-26JAN26MEMHOU-HOU,2026-01-26 20:00:00,Memphis Grizzlies,99,Houston Rockets,108,Houston Rockets,0.18000000000000005,0.82
KXNBAGAME-26JAN26GSWMIN-MIN,2026-01-26 21:30:00,Golden State Warriors,83,Minnesota Timberwolves,108,Minnesota Timberwolves,0.27,0.73
KXNBAGAME-26JAN27PORWAS-WAS,2026-01-27 19:00:00,Portland Trail Blazers,111,Washington Wizards,115,Washington Wizards,0.6799999999999999,0.32
KXNBAGAME-26JAN27SACNYK-NYK,2026-01-27 19:30:00,Sacramento Kings,87,New York Knicks,103,New York Knicks,0.13,0.87
KXNBAGAME-26JAN27NOPOKC-OKC,2026-01-27 20:00:00,New Orleans Pelicans,95,Oklahoma City Thunder,104,Oklahoma City Thunder,0.15000000000000002,0.85
KXNBAGAME-26JAN27MILPHI-PHI,2026-01-27 20:00:00,Milwaukee Bucks,122,Philadelphia 76ers,139,Philadelphia 76ers,0.22999999999999998,0.77
KXNBAGAME-26JAN27DETDEN-DEN,2026-01-27 21:00:00,Detroit Pistons,109,Denver Nuggets,107,Detroit Pistons,0.7,0.3
KXNBAGAME-26JAN27BKNPHX-PHX,2026-01-27 21:00:00,Brooklyn Nets,102,Phoenix Suns,106,Phoenix Suns,0.26,0.74
KXNBAGAME-26JAN27LACUTA-UTA,2026-01-27 22:00:00,Los Angeles Clippers,115,Utah Jazz,103,Los Angeles Clippers,0.74,0.26
KXNBAGAME-26JAN28LALCLE-CLE,2026-01-28 19:00:00,Los Angeles Lakers,99,Cleveland Cavaliers,129,Cleveland Cavaliers,0.39,0.61
KXNBAGAME-26JAN28CHIIND-IND,2026-01-28 19:00:00,Chicago Bulls,110,Indiana Pacers,113,Indiana Pacers,0.54,0.46
KXNBAGAME-26JAN28ATLBOS-BOS,2026-01-28 19:30:00,Atlanta Hawks,117,Boston Celtics,106,Atlanta Hawks,0.33999999999999997,0.66
KXNBAGAME-26JAN28ORLMIA-MIA,2026-01-28 19:30:00,Orlando Magic,133,Miami Heat,124,Orlando Magic,0.41000000000000003,0.59
KXNBAGAME-26JAN28NYKTOR-TOR,2026-01-28 19:30:00,New York Knicks,119,Toronto Raptors,92,New York Knicks,0.45999999999999996,0.54
KXNBAGAME-26JAN28CHAMEM-MEM,2026-01-28 20:00:00,Charlotte Hornets,112,Memphis Grizzlies,97,Charlotte Hornets,0.55,0.45
KXNBAGAME-26JAN28MINDAL-DAL,2026-01-28 20:30:00,Minnesota Timberwolves,118,Dallas Mavericks,105,Minnesota Timberwolves,0.74,0.26
KXNBAGAME-26JAN28GSWUTA-UTA,2026-01-28 21:00:00,Golden State Warriors,140,Utah Jazz,124,Golden State Warriors,0.73,0.27
KXNBAGAME-26JAN28SASHOU-HOU,2026-01-28 21:30:00,San Antonio Spurs,111,Houston Rockets,99,San Antonio Spurs,0.44999999999999996,0.55
KXNBAGAME-26JAN29SACPHI-PHI,2026-01-29 19:00:00,Sacramento Kings,111,Philadelphia 76ers,113,Philadelphia 76ers,0.21999999999999997,0.78
KXNBAGAME-26JAN29MILWAS-WAS,2026-01-29 19:00:00,Milwaukee Bucks,99,Washington Wizards,109,Washington Wizards,0.53,0.47
KXNBAGAME-26JAN29HOUATL-ATL,2026-01-29 20:00:00,Houston Rockets,104,Atlanta Hawks,86,Houston Rockets,0.7,0.3
KXNBAGAME-26JAN29MIACHI-CHI,2026-01-29 20:00:00,Miami Heat,116,Chicago Bulls,113,Miami Heat,0.54,0.46
KXNBAGAME-26JAN29CHADAL-DAL,2026-01-29 20:30:00,Charlotte Hornets,123,Dallas Mavericks,121,Charlotte Hornets,0.5700000000000001,0.43
KXNBAGAME-26JAN29BKNDEN-DEN,2026-01-29 21:00:00,Brooklyn Nets,103,Denver Nuggets,107,Denver Nuggets,0.30000000000000004,0.7
KXNBAGAME-26JAN29DETPHX-PHX,2026-01-29 21:00:00,Detroit Pistons,96,Phoenix Suns,114,Phoenix Suns,0.5900000000000001,0.41
KXNBAGAME-26JAN29OKCMIN-MIN,2026-01-29 21:30:00,Oklahoma City Thunder,111,Minnesota Timberwolves,123,Minnesota Timberwolves,0.64,0.36
KXNBAGAME-26JAN30LALWAS-WAS,2026-01-30 19:00:00,Los Angeles Lakers,142,Washington Wizards,111,Los Angeles Lakers,0.81,0.19
KXNBAGAME-26JAN30SACBOS-BOS,2026-01-30 19:30:00,Sacramento Kings,93,Boston Celtics,112,Boston Celtics,0.17000000000000004,0.83
KXNBAGAME-26JAN30MEMNOP-NOP,2026-01-30 19:30:00,Memphis Grizzlies,106,New Orleans Pelicans,114,New Orleans Pelicans,0.41000000000000003,0.59
KXNBAGAME-26JAN30PORNYK-NYK,2026-01-30 19:30:00,Portland Trail Blazers,97,New York Knicks,127,New York Knicks,0.30000000000000004,0.7
KXNBAGAME-26JAN30TORORL-ORL,2026-01-30 19:30:00,Toronto Raptors,120,Orlando Magic,130,Orlando Magic,0.43999999999999995,0.56
KXNBAGAME-26JAN30LACDEN-DEN,2026-01-30 21:00:00,Los Angeles Clippers,109,Denver Nuggets,122,Denver Nuggets,0.56,0.44
KXNBAGAME-26JAN30CLEPHX-PHX,2026-01-30 21:00:00,Cleveland Cavaliers,113,Phoenix Suns,126,Phoenix Suns,0.53,0.47
KXNBAGAME-26JAN30BKNUTA-UTA,2026-01-30 21:30:00,Brooklyn Nets,109,Utah Jazz,99,Brooklyn Nets,0.4,0.6
KXNBAGAME-26JAN30DETGSW-GSW,2026-01-30 22:00:00,Detroit Pistons,131,Golden State Warriors,124,Detroit Pistons,0.43999999999999995,0.56
KXNBAGAME-26JAN31SASCHA-CHA,2026-01-31 12:00:00,San Antonio Spurs,106,Charlotte Hornets,111,Charlotte Hornets,0.6,0.4
KXNBAGAME-26JAN31ATLIND-IND,2026-01-31 19:00:00,Atlanta Hawks,124,Indiana Pacers,129,Indiana Pacers,0.52,0.48
KXNBAGAME-26JAN31NOPPHI-PHI,2026-01-31 19:30:00,New Orleans Pelicans,114,Philadelphia 76ers,124,Philadelphia 76ers,0.31999999999999995,0.68
KXNBAGAME-26JAN31MINMEM-MEM,2026-01-31 20:00:00,Minnesota Timberwolves,131,Memphis Grizzlies,114,Minnesota Timberwolves,0.8,0.2
KXNBAGAME-26JAN31CHIMIA-MIA,2026-01-31 20:00:00,Chicago Bulls,125,Miami Heat,118,Chicago Bulls,0.33999999999999997,0.66
KXNBAGAME-26JAN31DALHOU-HOU,2026-01-31 20:30:00,Dallas Mavericks,107,Houston Rockets,111,Houston Rockets,0.20999999999999996,0.79
KXNBAGAME-26FEB01MILBOS-BOS,2026-02-01 15:30:00,Milwaukee Bucks,79,Boston Celtics,107,Boston Celtics,0.15000000000000002,0.85
KXNBAGAME-26FEB01BKNDET-DET,2026-02-01 18:00:00,Brooklyn Nets,77,Detroit Pistons,130,Detroit Pistons,0.13,0.87
KXNBAGAME-26FEB01CHIMIA-MIA,2026-02-01 18:00:00,Chicago Bulls,91,Miami Heat,134,Miami Heat,0.33999999999999997,0.66
KXNBAGAME-26FEB01UTATOR-TOR,2026-02-01 18:00:00,Utah Jazz,100,Toronto Raptors,107,Toronto Raptors,0.20999999999999996,0.79
KXNBAGAME-26FEB01SACWAS-WAS,2026-02-01 18:00:00,Sacramento Kings,112,Washington Wizards,116,Washington Wizards,0.52,0.48
KXNBAGAME-26FEB01LALNYK-NYK,2026-02-01 19:00:00,Los Angeles Lakers,100,New York Knicks,112,New York Knicks,0.31999999999999995,0.68
KXNBAGAME-26FEB01LACPHX-PHX,2026-02-01 20:00:00,Los Angeles Clippers,117,Phoenix Suns,93,Los Angeles Clippers,0.42000000000000004,0.58
KXNBAGAME-26FEB01CLEPOR-POR,2026-02-01 21:00:00,Cleveland Cavaliers,130,Portland Trail Blazers,111,Cleveland Cavaliers,0.61,0.39
KXNBAGAME-26FEB01ORLSAS-SAS,2026-02-01 21:00:00,Orlando Magic,103,San Antonio Spurs,112,San Antonio Spurs,0.33999999999999997,0.66
KXNBAGAME-26FEB01OKCDEN-DEN,2026-02-01 21:30:00,Oklahoma City Thunder,121,Denver Nuggets,111,Oklahoma City Thunder,0.6699999999999999,0.33
KXNBAGAME-26FEB02NOPCHA-CHA,2026-02-02 15:00:00,New Orleans Pelicans,95,Charlotte Hornets,102,Charlotte Hornets,0.30000000000000004,0.7
KXNBAGAME-26FEB02HOUIND-IND,2026-02-02 19:00:00,Houston Rockets,118,Indiana Pacers,114,Houston Rockets,0.7,0.3
KXNBAGAME-26FEB02MINMEM-MEM,2026-02-02 19:30:00,Minnesota Timberwolves,128,Memphis Grizzlies,137,Memphis Grizzlies,0.72,0.28
KXNBAGAME-26FEB02PHILAC-LAC,2026-02-02 22:00:00,Philadelphia 76ers,128,Los Angeles Clippers,113,Philadelphia 76ers,0.5,0.5
KXNBAGAME-26FEB03DENDET-DET,2026-02-03 19:00:00,Denver Nuggets,121,Detroit Pistons,124,Detroit Pistons,0.35,0.65
KXNBAGAME-26FEB03UTAIND-IND,2026-02-03 19:00:00,Utah Jazz,131,Indiana Pacers,122,Utah Jazz,0.5700000000000001,0.43
KXNBAGAME-26FEB03NYKWAS-WAS,2026-02-03 19:00:00,New York Knicks,132,Washington Wizards,101,New York Knicks,0.83,0.17
KXNBAGAME-26FEB03LALBKN-BKN,2026-02-03 19:30:00,Los Angeles Lakers,125,Brooklyn Nets,109,Los Angeles Lakers,0.74,0.26
KXNBAGAME-26FEB03ATLMIA-MIA,2026-02-03 19:30:00,Atlanta Hawks,127,Miami Heat,115,Atlanta Hawks,0.48,0.52
KXNBAGAME-26FEB03BOSDAL-DAL,2026-02-03 20:00:00,Boston Celtics,110,Dallas Mavericks,100,Boston Celtics,0.69,0.31
KXNBAGAME-26FEB03CHIMIL-MIL,2026-02-03 20:00:00,Chicago Bulls,115,Milwaukee Bucks,131,Milwaukee Bucks,0.52,0.48
KXNBAGAME-26FEB03ORLOKC-OKC,2026-02-03 20:00:00,Orlando Magic,92,Oklahoma City Thunder,128,Oklahoma City Thunder,0.18000000000000005,0.82
KXNBAGAME-26FEB03PHIGSW-GSW,2026-02-03 22:00:00,Philadelphia 76ers,113,Golden State Warriors,94,Philadelphia 76ers,0.38,0.62
KXNBAGAME-26FEB03PHXPOR-POR,2026-02-03 23:00:00,Phoenix Suns,130,Portland Trail Blazers,125,Phoenix Suns,0.5900000000000001,0.41
KXNBAGAME-26FEB04DENNYK-NYK,2026-02-04 19:00:00,Denver Nuggets,127,New York Knicks,134,New York Knicks,0.36,0.64
KXNBAGAME-26FEB04MINTOR-TOR,2026-02-04 19:30:00,Minnesota Timberwolves,128,Toronto Raptors,126,Minnesota Timberwolves,0.55,0.45
KXNBAGAME-26FEB04BOSHOU-HOU,2026-02-04 20:00:00,Boston Celtics,114,Houston Rockets,93,Boston Celtics,0.27,0.73
KXNBAGAME-26FEB04NOPMIL-MIL,2026-02-04 20:00:00,New Orleans Pelicans,137,Milwaukee Bucks,141,Milwaukee Bucks,0.62,0.38
KXNBAGAME-26FEB04OKCSAS-SAS,2026-02-04 21:30:00,Oklahoma City Thunder,106,San Antonio Spurs,116,San Antonio Spurs,0.20999999999999996,0.79
KXNBAGAME-26FEB04MEMSAC-SAC,2026-02-04 22:00:00,Memphis Grizzlies,129,Sacramento Kings,125,Memphis Grizzlies,0.41000000000000003,0.59
KXNBAGAME-26FEB04CLELAC-LAC,2026-02-04 22:30:00,Cleveland Cavaliers,124,Los Angeles Clippers,91,Cleveland Cavaliers,0.5700000000000001,0.43
KXNBAGAME-26FEB05WASDET-DET,2026-02-05 19:00:00,Washington Wizards,126,Detroit Pistons,117,Washington Wizards,0.09999999999999998,0.9
KXNBAGAME-26FEB05BKNORL-ORL,2026-02-05 19:00:00,Brooklyn Nets,98,Orlando Magic,118,Orlando Magic,0.21999999999999997,0.78
KXNBAGAME-26FEB05UTAATL-ATL,2026-02-05 19:30:00,Utah Jazz,119,Atlanta Hawks,121,Atlanta Hawks,0.26,0.74
KXNBAGAME-26FEB05CHITOR-TOR,2026-02-05 19:30:00,Chicago Bulls,107,Toronto Raptors,123,Toronto Raptors,0.26,0.74
KXNBAGAME-26FEB05CHAHOU-HOU,2026-02-05 20:00:00,Charlotte Hornets,109,Houston Rockets,99,Charlotte Hornets,0.37,0.63
KXNBAGAME-26FEB05SASDAL-DAL,2026-02-05 20:30:00,San Antonio Spurs,135,Dallas Mavericks,123,San Antonio Spurs,0.73,0.27
KXNBAGAME-26FEB05PHILAL-LAL,2026-02-05 22:00:00,Philadelphia 76ers,115,Los Angeles Lakers,119,Los Angeles Lakers,0.43999999999999995,0.56
KXNBAGAME-26FEB05GSWPHX-PHX,2026-02-05 22:00:00,Golden State Warriors,101,Phoenix Suns,97,Golden State Warriors,0.33999999999999997,0.66
KXNBAGAME-26FEB06MIABOS-BOS,2026-02-06 19:30:00,Miami Heat,96,Boston Celtics,98,Boston Celtics,0.32999999999999996,0.67
KXNBAGAME-26FEB06NYKDET-DET,2026-02-06 19:30:00,New York Knicks,80,Detroit Pistons,118,Detroit Pistons,0.32999999999999996,0.67
KXNBAGAME-26FEB06INDMIL-MIL,2026-02-06 20:00:00,Indiana Pacers,99,Milwaukee Bucks,105,Milwaukee Bucks,0.53,0.47
KXNBAGAME-26FEB06NOPMIN-MIN,2026-02-06 20:00:00,New Orleans Pelicans,119,Minnesota Timberwolves,115,New Orleans Pelicans,0.24,0.76
KXNBAGAME-26FEB06MEMPOR-POR,2026-02-06 22:00:00,Memphis Grizzlies,115,Portland Trail Blazers,135,Portland Trail Blazers,0.27,0.73
KXNBAGAME-26FEB06LACSAC-SAC,2026-02-06 22:00:00,Los Angeles Clippers,114,Sacramento Kings,111,Los Angeles Clippers,0.5900000000000001,0.41
KXNBAGAME-26FEB07WASBKN-BKN,2026-02-07 15:00:00,Washington Wizards,113,Brooklyn Nets,127,Brooklyn Nets,0.27,0.73
KXNBAGAME-26FEB07HOUOKC-OKC,2026-02-07 15:30:00,Houston Rockets,112,Oklahoma City Thunder,106,Houston Rockets,0.4,0.6
KXNBAGAME-26FEB07DALSAS-SAS,2026-02-07 18:00:00,Dallas Mavericks,125,San Antonio Spurs,138,San Antonio Spurs,0.19999999999999996,0.8
KXNBAGAME-26FEB07UTAORL-ORL,2026-02-07 19:00:00,Utah Jazz,117,Orlando Magic,120,Orlando Magic,0.28,0.72
KXNBAGAME-26FEB07CHAATL-ATL,2026-02-07 19:30:00,Charlotte Hornets,126,Atlanta Hawks,119,Charlotte Hornets,0.53,0.47
KXNBAGAME-26FEB07DENCHI-CHI,2026-02-07 20:00:00,Denver Nuggets,136,Chicago Bulls,120,Denver Nuggets,0.75,0.25
KXNBAGAME-26FEB07GSWLAL-LAL,2026-02-07 20:30:00,Golden State Warriors,99,Los Angeles Lakers,105,Los Angeles Lakers,0.43999999999999995,0.56
KXNBAGAME-26FEB07PHIPHX-PHX,2026-02-07 21:00:00,Philadelphia 76ers,109,Phoenix Suns,103,Philadelphia 76ers,0.43999999999999995,0.56
KXNBAGAME-26FEB07MEMPOR-POR,2026-02-07 22:00:00,Memphis Grizzlies,115,Portland Trail Blazers,122,Portland Trail Blazers,0.26,0.74
KXNBAGAME-26FEB07CLESAC-SAC,2026-02-07 22:00:00,Cleveland Cavaliers,132,Sacramento Kings,126,Cleveland Cavaliers,0.8200000000000001,0.18
KXNBAGAME-26FEB08NYKBOS-BOS,2026-02-08 12:30:00,New York Knicks,111,Boston Celtics,89,New York Knicks,0.41000000000000003,0.59
KXNBAGAME-26FEB08MIAWAS-WAS,2026-02-08 14:00:00,Miami Heat,132,Washington Wizards,101,Miami Heat,0.85,0.15
KXNBAGAME-26FEB08LACMIN-MIN,2026-02-08 15:00:00,Los Angeles Clippers,115,Minnesota Timberwolves,96,Los Angeles Clippers,0.25,0.75
KXNBAGAME-26FEB08INDTOR-TOR,2026-02-08 15:00:00,Indiana Pacers,104,Toronto Raptors,122,Toronto Raptors,0.24,0.76
KXNBAGAME-26FEB09DETCHA-CHA,2026-02-09 19:00:00,Detroit Pistons,110,Charlotte Hornets,104,Detroit Pistons,0.56,0.44
KXNBAGAME-26FEB09CHIBKN-BKN,2026-02-09 19:30:00,Chicago Bulls,115,Brooklyn Nets,123,Brooklyn Nets,0.5800000000000001,0.42
KXNBAGAME-26FEB09UTAMIA-MIA,2026-02-09 19:30:00,Utah Jazz,115,Miami Heat,111,Utah Jazz,0.29000000000000004,0.71
KXNBAGAME-26FEB09MILORL-ORL,2026-02-09 19:30:00,Milwaukee Bucks,99,Orlando Magic,118,Orlando Magic,0.21999999999999997,0.78
KXNBAGAME-26FEB09ATLMIN-MIN,2026-02-09 20:00:00,Atlanta Hawks,116,Minnesota Timberwolves,138,Minnesota Timberwolves,0.25,0.75
KXNBAGAME-26FEB09SACNOP-NOP,2026-02-09 20:00:00,Sacramento Kings,94,New Orleans Pelicans,120,New Orleans Pelicans,0.21999999999999997,0.78
KXNBAGAME-26FEB09CLEDEN-DEN,2026-02-09 21:00:00,Cleveland Cavaliers,119,Denver Nuggets,117,Cleveland Cavaliers,0.42000000000000004,0.58
KXNBAGAME-26FEB09MEMGSW-GSW,2026-02-09 22:00:00,Memphis Grizzlies,113,Golden State Warriors,114,Golden State Warriors,0.24,0.76
KXNBAGAME-26FEB09OKCLAL-LAL,2026-02-09 22:00:00,Oklahoma City Thunder,119,Los Angeles Lakers,110,Oklahoma City Thunder,0.6799999999999999,0.32
KXNBAGAME-26FEB09PHIPOR-POR,2026-02-09 22:00:00,Philadelphia 76ers,118,Portland Trail Blazers,135,Portland Trail Blazers,0.4,0.6
KXNBAGAME-26FEB10INDNYK-NYK,2026-02-10 19:30:00,Indiana Pacers,137,New York Knicks,134,Indiana Pacers,0.17000000000000004,0.83
KXNBAGAME-26FEB10LACHOU-HOU,2026-02-10 20:00:00,Los Angeles Clippers,95,Houston Rockets,102,Houston Rockets,0.27,0.73
KXNBAGAME-26FEB10DALPHX-PHX,2026-02-10 21:00:00,Dallas Mavericks,111,Phoenix Suns,120,Phoenix Suns,0.26,0.74
KXNBAGAME-26FEB10SASLAL-LAL,2026-02-10 22:30:00,San Antonio Spurs,136,Los Angeles Lakers,108,San Antonio Spurs,0.84,0.16
KXNBAGAME-26FEB11ATLCHA-CHA,2026-02-11 19:00:00,Atlanta Hawks,107,Charlotte Hornets,110,Charlotte Hornets,0.44999999999999996,0.55
KXNBAGAME-26FEB11WASCLE-CLE,2026-02-11 19:00:00,Washington Wizards,113,Cleveland Cavaliers,138,Cleveland Cavaliers,0.09999999999999998,0.9
KXNBAGAME-26FEB11MILORL-ORL,2026-02-11 19:00:00,Milwaukee Bucks,116,Orlando Magic,108,Milwaukee Bucks,0.18000000000000005,0.82
KXNBAGAME-26FEB11CHIBOS-BOS,2026-02-11 19:30:00,Chicago Bulls,105,Boston Celtics,124,Boston Celtics,0.14,0.86
KXNBAGAME-26FEB11INDBKN-BKN,2026-02-11 19:30:00,Indiana Pacers,115,Brooklyn Nets,110,Indiana Pacers,0.31999999999999995,0.68
KXNBAGAME-26FEB11NYKPHI-PHI,2026-02-11 19:30:00,New York Knicks,138,Philadelphia 76ers,89,New York Knicks,0.55,0.45
KXNBAGAME-26FEB11DETTOR-TOR,2026-02-11 19:30:00,Detroit Pistons,113,Toronto Raptors,95,Detroit Pistons,0.49,0.51
KXNBAGAME-26FEB11LACHOU-HOU,2026-02-11 20:00:00,Los Angeles Clippers,105,Houston Rockets,102,Los Angeles Clippers,0.25,0.75
KXNBAGAME-26FEB11PORMIN-MIN,2026-02-11 20:00:00,Portland Trail Blazers,109,Minnesota Timberwolves,133,Minnesota Timberwolves,0.27,0.73
KXNBAGAME-26FEB11MIANOP-NOP,2026-02-11 20:00:00,Miami Heat,123,New Orleans Pelicans,111,Miami Heat,0.45999999999999996,0.54
KXNBAGAME-26FEB11MEMDEN-DEN,2026-02-11 21:00:00,Memphis Grizzlies,116,Denver Nuggets,122,Denver Nuggets,0.14,0.86
